DIVISION,DISTRICT,THANA/UPAZILA,EIIN,NAME OF THE SCHOOL,POST_OFFICE,LOCATION,MOBPHONE
RANGPUR,NILPHAMARI,SAIDPUR UPAZILA,125213,SATPAI HIGH SCHOOL,SONAKHULI,PASCHIM BELPUKUR,1780523987
RANGPUR,NILPHAMARI,SAIDPUR UPAZILA,125203,SHER E BANGLA MULT HIGH SCHOOL,SAYEDPUR,BANSHBARI,1796755107
RANGPUR,NILPHAMARI,SAIDPUR UPAZILA,125217,SHIPAIGANJ HIGH SCHOOL,SONAKHULI,PACHIMBEL PUKUR,1728160082
RANGPUR,NILPHAMARI,SAIDPUR UPAZILA,125200,TULSHIRAM GIRLS HIGH SCHOOL,SAIDPUR,SAHID AJIJER RAHMAN SARAK,1724045114
RANGPUR,PANCHAGARH,ATWARI,125800,ALOWA KHOA S C HIGH SCHOO,BARSALUPARA,PALTA PARA,1721337213
RANGPUR,PANCHAGARH,ATWARI,125822,ALOWAKHOA GIRLS HIGH SCHOOL,BARSHALU PARA,PALTAPARA,1790509828
RANGPUR,PANCHAGARH,ATWARI,125806,ATWARI PILOT GIRLS HIGH SCHOOL,CHOTTODHAP,CHHOTA DAP,1734173967
RANGPUR,PANCHAGARH,ATWARI,125801,ATWARI PILOT HIGH SCHOOL,CHHOTADAP,CHHOTADAP,1719667763
RANGPUR,PANCHAGARH,ATWARI,125804,BALARAMPUR HIGH SCHOOL ATWARI,ARAZI MANDAL HAT,BALARAMPUR,1714569701
RANGPUR,PANCHAGARH,ATWARI,125809,BALARAMPUR MIRZA GOLAM HAFIZ GIRLS HIGH  SCHOOL,ARAZIMONDAL HAT,BALARAMPUR,1724045206
RANGPUR,PANCHAGARH,ATWARI,125826,BALIA LAKHXMI THAN HIGH SCHOOL,BAMANKUMAR,BALIA,1718863769
RANGPUR,PANCHAGARH,ATWARI,125831,BAMAN KUMER RAKHALDEBI HAT ADARSHA HIGH SCHOOL,BAMANKUAR,BAMONKUMER,1744603022
RANGPUR,PANCHAGARH,ATWARI,125817,BARA AULIA MAZAR SHARIF B L HIGH SCHOOL,MIRZAPUR,BARA AULIA,1741533552
RANGPUR,PANCHAGARH,ATWARI,125824,BARADAP ADARSHO HIGH SCHOOL,CHOTTODAP,GOBINDOPUR,1722306552
RANGPUR,PANCHAGARH,ATWARI,125833,BARASINGIA ADARSHA GIRL HIGH SCHOOL,BARSHALUPARA,BARASINGIA,1718698399
RANGPUR,PANCHAGARH,ATWARI,125834,BARASINGIA HIGH SCHOOL,BARSHALUPARA,BARASINGIA,1722982225
RANGPUR,PANCHAGARH,ATWARI,125813,BATTALIHAT GIRLS HIGH SCHOOL,PATESWARI,CHUCHULI,1713781462
RANGPUR,PANCHAGARH,ATWARI,125808,CHUCHULI BATTALI HAT HIGH SCHOOL,PATESWARI,CHUCHULI,1788088981
RANGPUR,PANCHAGARH,ATWARI,125814,DALUA HIGH SCHOOL,GIRAGAON,BARAGAON,1719513436
RANGPUR,PANCHAGARH,ATWARI,125829,DANGIRHAT ADARSHA HIGH SCHOOL,MIRJAPUR,JUGIKATA,1717976745
RANGPUR,PANCHAGARH,ATWARI,125821,DARKHOR (DUNGDUNGI) HIGH SCHOOL,ATOWARI,DARKHOR,1714931423
RANGPUR,PANCHAGARH,ATWARI,125827,DHAMOR GACHBARI HIGH SCHOOL,MIRZAPUR,DHAMOR GACHBARI,1725235535
RANGPUR,PANCHAGARH,ATWARI,125835,DHAMOR GIRLS HIGH SCHOOL,MIRZAPUR,DHAMOR,1728912722
RANGPUR,PANCHAGARH,ATWARI,125836,DHAMOR HAT IDEAL JUNIOR GIRLS SCHOOL,GIRAGAON,DHAMOR HAT,1719205852
RANGPUR,PANCHAGARH,ATWARI,125825,GUNJARMARY HAT ADARSHA HIGH SCHOOL,BARSHALUPARA,BARSHALUPARA,1714625122
RANGPUR,PANCHAGARH,ATWARI,125807,HAZI SOMIR UDDIN HIGH SCHOOL,GIRAGAON,PANISHAIL,1714677786
RANGPUR,PANCHAGARH,ATWARI,125839,KALITOLA MODEL  GIRLS HIGH SCHOOL,BODA,LAKSHMIDWAR,1717766255
RANGPUR,PANCHAGARH,ATWARI,125828,KATALI HIGH SCHOOL,TORIA,KATALI,1726070420
RANGPUR,PANCHAGARH,ATWARI,125818,LAKSMIDAR HIGH SCHOOL,BODA,LAKSMIDAR,1713780640
RANGPUR,PANCHAGARH,ATWARI,125799,MIRZAPUR HIGH SCHOOL,MIRZAPUR,MIRZAPUR,1719205113
RANGPUR,PANCHAGARH,ATWARI,125811,NITU PARA HIGH SCHOOL,TORIA,NITUPARA,1713781774
RANGPUR,PANCHAGARH,ATWARI,125815,PANBARA HIGH SCHOOL,MIRZAPUR,PANBARA,1737624115
RANGPUR,PANCHAGARH,ATWARI,125803,RADHA NAGAR HAZI SHAHAR ALI HIGH SCHOOL,RADHANAGAR,RADHA NAGAR,1721009966
RANGPUR,PANCHAGARH,ATWARI,125810,RADHANAGAR GIRLS HIGH SCHOOL,RADHANAGAR,RADHANAGAR,1731504828
RANGPUR,PANCHAGARH,ATWARI,125823,RANIGONJ HIGH SCHOOL,PATESWARI,DUHASUHA,1814360092
RANGPUR,PANCHAGARH,ATWARI,125819,RASEYA  HIGH SCHOOL,RASEYA,RASEYA,1723173595
RANGPUR,PANCHAGARH,ATWARI,125830,RASEYA DINMARA HIGH SCHOOL,RASEYA,RASEYA,1712884613
RANGPUR,PANCHAGARH,ATWARI,125805,SARDAR PARA HIGH SCHOOL,RASEYA,SARDAR PARA,1737050622
RANGPUR,PANCHAGARH,ATWARI,125820,SATKHAMAR HIGH SCHOOL,BODA,SATKHAMAR,1763232486
RANGPUR,PANCHAGARH,ATWARI,125832,SHAHEED MUKTI JODDHA AZIZUR RAHMAN HIGH SCHOOL,MIRZAPUR,JHALJHALI,1721031718
RANGPUR,PANCHAGARH,ATWARI,125816,SONAPATILA HIGH SCHOOL,FUTKIBARI,SONAPATILA,1712966750
RANGPUR,PANCHAGARH,ATWARI,125802,TORIA HIGH SCHOOL,TORIA,TORIA,1719828748
RANGPUR,PANCHAGARH,ATWARI,125812,TORIA IDEAL GIRLS HIGH SCHOOL,TORIA,TORIA,1714947759
RANGPUR,PANCHAGARH,BODA,125871,AMTALA KAZIPARA  HIGH SCHOOL,AMTALA KAZI PARA,AMTALA  KAZI  PARA,1738035069
RANGPUR,PANCHAGARH,BODA,125886,BAGANBARI HIGH SCHOOL,AMTOLA KAZI PARA,LASKARPARA,1734570848
RANGPUR,PANCHAGARH,BODA,125882,BAIRATI HIGH SCHOOL,PANCHPIR,PANCH PIR,1722392722
RANGPUR,PANCHAGARH,BODA,125916,BAKSHIGONJ GIRLS HIGH SCHOOL,SAKOWA,BOKSHIGONJ,1716090311
RANGPUR,PANCHAGARH,BODA,125881,BALARAM HAT BL HIGH SCHOOL,BATTALI HAT,BANIAPARA,1719204478
RANGPUR,PANCHAGARH,BODA,125915,BALAVIR HIGH SCHOOL,BODA,BALAVIR,1723891597
RANGPUR,PANCHAGARH,BODA,125887,BAMANHAT HIGH SCHOOL,NAYADIGHI,BAMANHAT,1720264344
RANGPUR,PANCHAGARH,BODA,125503,BANSHERBADA M.L HIGH SCHOOL,NASIR MONDALHAT,SUTAR PARA,1736358772
RANGPUR,PANCHAGARH,BODA,125910,BARASHASHI BALAPARA ADARSHA HIGH SCHOOL,BAGDUL JHULA,BALAPARA,1718701336
RANGPUR,PANCHAGARH,BODA,125927,BARASHASHI EDEN GIRLS HIGH SCHOOL,BAGDUL JHULA,JHAKUA PARA,1718237262
RANGPUR,PANCHAGARH,BODA,125936,BARASHASHI GIRLS HIGH SCHOOL,BAGDULJHULA,MOHISH BATHAN,1737641570
RANGPUR,PANCHAGARH,BODA,125885,BARASHASHI HIGH SCHOOL,BOGDULJHULA,MOHISH BATHAN,1721381008
RANGPUR,PANCHAGARH,BODA,125892,BATTALI ADARSHA HIG SCHOOL,TEPUKURIA,BATTALI,1721031710
RANGPUR,PANCHAGARH,BODA,125877,BODA PILOT GIRLS HIGH SCHOOL,BODA,NOGOR KUMARI,1712606003
RANGPUR,PANCHAGARH,BODA,125868,BODA PILOT HIGH SCHOOL,BODA,BODA,1724780630
RANGPUR,PANCHAGARH,BODA,125946,BODA SARDARPARA  GIRLS HIGH  SCHOOL,BODA,SARDAR PARA,1710628790
RANGPUR,PANCHAGARH,BODA,125912,BODESWARI BARI ADARSHA HIGH SCHOOL,BOGDULJHULA,BODESWARI,1717158043
RANGPUR,PANCHAGARH,BODA,125940,CHANDAN BARI ADARSHA GIRLS HIGH SCHOOL,CHANDAN BARI,CHANDAN BARI,1718486675
RANGPUR,PANCHAGARH,BODA,125874,CHANDAN BARI B. L. HIGH SCHOOL,CHANDAN BARI,CHANDAN BARI,1719794998
RANGPUR,PANCHAGARH,BODA,125889,CHOWRANGI HAT HIGH SCHOOL,NATUN HAT,HABSHI PARA,1710439336
RANGPUR,PANCHAGARH,BODA,125897,DABAR BHANGA HIGH SCHOOL,BODA,DABAR BANGA,1786725873
RANGPUR,PANCHAGARH,BODA,125891,DHAKRA HAT ADARSHA  HIGH SCHOOL,MANIKPIR,DHAKRAHAT,1721379345
RANGPUR,PANCHAGARH,BODA,125900,DHAMERGHAT DIMUKH HIGH SCHOOL,AMTALA KAZI PARA,DANGA  PARA,1714862845
RANGPUR,PANCHAGARH,BODA,125933,DHANIPARA GAIGHATA GIRLS HIGH SCHOOL,MAIDANDIGHI,ARAJI GAIGATA,1716837410
RANGPUR,PANCHAGARH,BODA,125917,DHAR DHARA RIVER VIEW  GIRLS HIGH SCHOOL,DHAR DHARA HAT,JOTE NISHIKANTA,1714927345
RANGPUR,PANCHAGARH,BODA,125901,DHARDHARA ADARSHA BL. HIGH SCHOOL,DHARDHARA HAT,JOTNISHI KANTO,1718836224
RANGPUR,PANCHAGARH,BODA,125898,FUTKI BARI HIGH  SCHOOL,MAREYA,FUTKIBARI,1714625125
RANGPUR,PANCHAGARH,BODA,125884,GOBINDOGURU S C HIGH SCHOOL,SAKOWA,GOBINDOGURU,1725302966
RANGPUR,PANCHAGARH,BODA,125896,JHALJHALI IDEAL HIGH SCHOOL,NASIRMONDAL HAT,SUTAR PARA,1736358772
RANGPUR,PANCHAGARH,BODA,125914,KADERPUR HIGH SCHOOL,MAIDANDIGHI,KADERPUR,1738381055
RANGPUR,PANCHAGARH,BODA,125899,KAJAL DIGHI SHAHID ZIA GIRLS HIGH SCHOOL,TUNIR HAT,KAJAL DIGHI,1719539918
RANGPUR,PANCHAGARH,BODA,125922,KALI BARI HIGH SCHOOL,CHANDANBARI,KHANSAMAPARA,1718264878
RANGPUR,PANCHAGARH,BODA,125883,KALIAGANJ NABARUN HIGH SCHOOL,KAJAL  DIGHI  KALIGANJ,KALIAGANJ,1728542543
RANGPUR,PANCHAGARH,BODA,125869,KALIAGONJ NAJIRATAN HIGH SCHOOL,NUTUN HAT,KALIAGONJ,1718836264
RANGPUR,PANCHAGARH,BODA,125905,KALITALA HIGH SCOOL,AMTALI KAZI PARA,KALITALA BONOGRAM,1746868948
RANGPUR,PANCHAGARH,BODA,125948,KAMALA PUKHURI PRODHAN HAT K P HIGH SCHOOL,MAREA,KAMALA PUKHURI,1713778491
RANGPUR,PANCHAGARH,BODA,125893,KAMARHAT ADARSHA BILATERAL HIGH SCHOOL,NATUN HAT,KAMARPARA,1713788018
RANGPUR,PANCHAGARH,BODA,125911,KHARIZA MAREYA HIGH SCHOOL,NAYADIGHI,KHARIZA MAREYA,1716264735
RANGPUR,PANCHAGARH,BODA,125872,MAIDAN DIGHI  B.L  HIGH SCHOOL,MAIDANDIGHI,MAIDAN DIGHI,1724857610
RANGPUR,PANCHAGARH,BODA,125888,MAIDANDIGHI GIRL'S HIGH SCHOOL,MAIDANDIGHI,MAIDANDIGHI,1712758961
RANGPUR,PANCHAGARH,BODA,125879,MANIK PIR BL HIGH SCHOOL,MANIKPIR,MANIK PIR,1722159452
RANGPUR,PANCHAGARH,BODA,125908,MAREYA GIRLS HIGH SCHOOL,MAREYA,MAJHA PARA,1716473936
RANGPUR,PANCHAGARH,BODA,125945,MAREYA JONGLIPIR JUNIOR SCHOOL,MAREA,MAREYA,1718698129
RANGPUR,PANCHAGARH,BODA,125906,MIR GONJ MOHINI MOHON HIGH SCHOOL,BATTALI HAT,PUJARI,1720051797
RANGPUR,PANCHAGARH,BODA,125909,N. B. FULTOLA GIRLS HIGH SCHOOL,FULTALA HAT,FULTOLA,1717212537
RANGPUR,PANCHAGARH,BODA,125880,NATUN BANDAR BENGHARI HIGH SCHOOL,FULTALA HAT,NUTUN BANDAR,1741328303
RANGPUR,PANCHAGARH,BODA,125873,NATUN HAT SAFIUDDIN HIGHSCHOOL,NATUN HAT,NATUN HAT,1717143485
RANGPUR,PANCHAGARH,BODA,125875,NAYADIGHI HIGH SCHOOL,NAYADIGHI,NAYADIGHI,1716228923
RANGPUR,PANCHAGARH,BODA,125918,NOWABGANJ BIR MOKTTI JODHA SERAJUL ISLAM HIGH SCHOOL,MAIDANDIGHI,NOWABGANJ,1714625636
RANGPUR,PANCHAGARH,BODA,125903,NUTANHAT ADARSHA GIRLS HIGH SCHOOL,NUTAN HAT,NATUN HAT,1713782024
RANGPUR,PANCHAGARH,BODA,125904,PANCH PIR GIRLS HIGH SCHOOL,PANCHPIR,RAM GOBINDO HISABIA,1713777157
RANGPUR,PANCHAGARH,BODA,125925,PATHRAJ  GIRLS HIGH SCHOOL,BODA,MONNAPARA,1718911125
RANGPUR,PANCHAGARH,BODA,125894,PATHRAJ ADARSHA HIGH SCHOOL,MAIDANDIGHI,PATH RAJ,1718017789
RANGPUR,PANCHAGARH,BODA,125902,PRAMANIK PARA ADARSHA HIGH SCHOOL,BODA,PRAMANIK PARA,1721381724
RANGPUR,PANCHAGARH,BODA,125907,SAKOWA GIRLS HIGH SCHOOL,SAKOWA,NAGAR SAKOWA,1791805433
RANGPUR,PANCHAGARH,BODA,125949,SARDER PARA HIGH SCHOOL,SAKOWA,SARDER PARA,1848003063
RANGPUR,PANCHAGARH,BODA,125895,SHALSHIRI GIRLS HIGH SCHOOL,NATUN HAT,SHALSHIRI,1721102476
RANGPUR,PANCHAGARH,BODA,125878,TEPUKHARIA  HIGH SCHOOL,TEPUKHARIA,TEPUKHARIA,1721009445
RANGPUR,PANCHAGARH,BODA,125890,TEPUKURIA ADARSHA GIRLS HIGH SCHOOL,TEPUKURIA,TEPUKURIA,1710062178
RANGPUR,PANCHAGARH,DEBIGANJ,126014,BANUR HAT JUNIOR HIGH SCHOOL,PAMULI,BANUR HAT,1729853269
RANGPUR,PANCHAGARH,DEBIGANJ,125981,BHAWLAGONJ H.A.UDDIN HIGH SCHOOL,BHAWLAGONJ,BHAWLAGONJ,1721698678
RANGPUR,PANCHAGARH,DEBIGANJ,126002,BHOWLAGONJ ADARSHA GIRLS HIGH SCHOOL,BHOWLAGONJ,SARKAR PARA,1727540295
RANGPUR,PANCHAGARH,DEBIGANJ,125998,BINOYPUR HIGH SCHOOL,KALIGANJ,BINOYPUR,1714384146
RANGPUR,PANCHAGARH,DEBIGANJ,126004,CHANGTI HIGH SCHOOL,CHANGTI,NAGAR CHANGTI,1719513151
RANGPUR,PANCHAGARH,DEBIGANJ,125991,DANDAPAL HIGH SCHOOL,BAGDAH,DANDAPAL,1710631747
RANGPUR,PANCHAGARH,DEBIGANJ,125997,DEBIDUBA GIRLS HIGH SCHOOL,DEBIGANJ,DEBIDUBA,1728151166
RANGPUR,PANCHAGARH,DEBIGANJ,125978,DEBIGONG ALODINI GOVT.GIRLS HIGH SCHOOL,DEBIGONJ,DEBIGONG,1928660834
RANGPUR,PANCHAGARH,DEBIGANJ,126000,DEBIGONJ GIRLS HIGH SCHOOL,DEBIGANJ,DEBIGONJ,1719541168
RANGPUR,PANCHAGARH,DEBIGANJ,125999,DEBIGONJ RIVER VIEW GIRLS HIGH SHOOL,DEBIGONJ,MADDYAPARA,1715597703
RANGPUR,PANCHAGARH,DEBIGANJ,125993,DR.MAJOR (RETD) TANBIRUZZAMAN HIGH SCHOOL,DEBIGANJ,DEBIGONJ SADOR,1716404425
RANGPUR,PANCHAGARH,DEBIGANJ,126008,FULBARI HIGH SCHOOL,SUNDARDIGHI,LAKSHAMI NARAYANI,1718169965
RANGPUR,PANCHAGARH,DEBIGANJ,126010,GARH DIGHI HIGH SCHOOL,SALDANGA,SIKARPUR,1734050847
RANGPUR,PANCHAGARH,DEBIGANJ,125992,GAZKATI TOPSHILI HIGH SCHOOL,TEPRIGANJ,KHARIJA BHAJNI,1732448995
RANGPUR,PANCHAGARH,DEBIGANJ,126011,HAZRADANGA SHAHIDULLAH HIGH SCHOOL,BAGDAHA,HAZRADANGA,1713815015
RANGPUR,PANCHAGARH,DEBIGANJ,126001,KALIGONJ M.P. GIRLS HIGH SCHOOL,KALIGANJ,PRADHANABAD,1712701628
RANGPUR,PANCHAGARH,DEBIGANJ,125980,KALIGONJ SUKATU PRODHAN(S.P) HIGH SCHOOL,KALIGANJ,KALIGONJ,1718166974
RANGPUR,PANCHAGARH,DEBIGANJ,125989,KALUR HAT K C HIGH SCHOOL,PAMULI,MAREASING ROAD,1712385047
RANGPUR,PANCHAGARH,DEBIGANJ,126009,KHARIZA SONAHER HIGH SCHOOL,SONAHAR,SONAHAR,1710630020
RANGPUR,PANCHAGARH,DEBIGANJ,125986,KHOCHABARI  HIGH SCHOOL,KALIGONJ,AHMMAD NAGAR,1724679929
RANGPUR,PANCHAGARH,DEBIGANJ,125994,KHUTAMARA MIRZA GOLAM HAFIZ HIGH SCHOOL,DABIGONJ,KHUTAMARA,1770630250
RANGPUR,PANCHAGARH,DEBIGANJ,126015,LAXMINARAYONI GIRLS HIGH SCHOOL,SUNDAR DIGHI,LAXMINARAYONI,1716256941
RANGPUR,PANCHAGARH,DEBIGANJ,126013,LAXMIR HAT  HIGH SCHOOL,LAXMIRHAT,LAXMIR HAT,1714569821
RANGPUR,PANCHAGARH,DEBIGANJ,125988,MALLIKADAHA BAIDYANATH BI-LATERAL HIGH SCHOOL,MALLIKADAHA,MALLIKADAHA,1710216105
RANGPUR,PANCHAGARH,DEBIGANJ,125979,NRIPEN DRA NARAYAN GOVT. HIGH SCHOOL,DEBIGANJ,DEBIGANJ,1712257820
RANGPUR,PANCHAGARH,DEBIGANJ,125985,PAMULI BI LETARAL HIGH SCHOOL,PAMULI,HEDAYETPUR,1718942929
RANGPUR,PANCHAGARH,DEBIGANJ,126005,PASCIM SHIKARPUR HIGH SCHOOL,SHALDANGA,PACHIM SIKARPUR,1731215531
RANGPUR,PANCHAGARH,DEBIGANJ,126007,PURBO DEBIDUBA HIGH SCHOOL,DABIGONJ,PURBO DEBIDUBA,1720256801
RANGPUR,PANCHAGARH,DEBIGANJ,125995,RAFIQA MATIN GIRLS HIGH SCHOOL,PAMULI,KALUR HAT,1718937209
RANGPUR,PANCHAGARH,DEBIGANJ,126003,RAMGANJ BILASI HIGH SCHOOL,TEPRIGANJ,RAMGANJ BILASI,1712344515
RANGPUR,PANCHAGARH,DEBIGANJ,126019,SHAHID JANANI JAHANARA IMAM GIRLS SCHOOL,CHENGTI,CHENGTI,1724679412
RANGPUR,PANCHAGARH,DEBIGANJ,125984,SHALDANGA  HIGH SCHOOL,SHALDANGA,DEBOTTOR SHALDANGA,1717372584
RANGPUR,PANCHAGARH,DEBIGANJ,126006,SHEKH BADHA FULBARI HIGH SCHOOL,TEPRIGANJ,SHEKH BADHA,1714926452
RANGPUR,PANCHAGARH,DEBIGANJ,125982,SONAHER B.L.HIGH SCHOOL,SONAHAR,SONAHAR,1719666630
RANGPUR,PANCHAGARH,DEBIGANJ,125996,SONAHER GIRLS HIGH SCHOOL,SONAHER,SONAHER,1727373971
RANGPUR,PANCHAGARH,DEBIGANJ,125990,SUNDAR DIGHI HIGH SCHOOL,SUNDAR DIGHI,ARAZI SUNDOR DIGHI,1712385048
RANGPUR,PANCHAGARH,DEBIGANJ,125983,TEPRIGANJ ADARSHA BL HIGH SCHOOL,TEPRIGANJ,TEPRIGANJ,1719421609
RANGPUR,PANCHAGARH,DEBIGANJ,125987,TOKRAVASHA TOHIBON NESA HIGH SCHOOL,BHOWLAGONJ,TOKRAVASHA,1714910848
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126063,AHMED NAGAR HIGH SCHOOL,DHAKKAMARA,AHAMED NAGAR,1735016362
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126092,AMARKHANA HIGH SCHOOL,GAJADAL,SHURIVITA BOALMARI,1723892951
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126123,AMLAHAR GIRLS HIGH SCHOOL,AMLAHER,AMLAHAR,1713782039
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126073,AMLAHAR MARIAM NESSA B. L HIGH SCHOOL,AMLAHAR,AMLAHAR,1719539693
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126152,BARRISTER JAMIRUDDIN SARKAR SCHOOL PANCHAGARH,PANCHGARH,SINGPERA,1714862801
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126089,BAZRA PARA NATUN HAT HIGH SCHOOL,FUTKI BARI,BAZRAPARA,1724044505
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126099,BHATA PUKURI GIRLS HIGH SCHOOL,FUTKIBARI,MOLLAHPARA,1721473947
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126108,CHAKLAHAT BANGABANDHU GIRLS HIGH SCHOOL,CHAKLA HAT,MEHERPARA,1740989091
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126066,CHAKLAHAT K.P.B-L HIGH SCHOOL,CHAKLAHAT,CHAKLAHAT,1718288407
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126078,DANGI PUKURI HIGH SCHOOL,HARIBHASA,DANGIPUKURI,1714862822
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126076,DASHMAIL HIGH SCHOOL,SATMERA,SITALI HASNA,1710606640
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126056,DEWAN HAT B. L HIGH SCHOOL,PANCHAGHAR,DUDUMARI,1722562911
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126095,DOSHMILE B.L. GIRLS HIGH SCHOOL,SATMORA,SITOLY HASNA,1728159895
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126064,GHAGRA DWARIKAMARI HIGH SCHOOL,HARIBHASA,HARIBHASA,1717165746
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126074,GOLEHA HIGH SCHOOL,TUNIRHAT,GOLEHA,1718521709
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126086,GORINA BARI N HAT A GIRLS HIGH SCHOOL,FUTKA BARI,NOTUNBOSTY,1714228908
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126068,HAFIZABAD DARIKAMARI B. L HIGH SCHOOL,PANCHAGARH,FULPARA,1923642569
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126091,HARIBHASA GIRLS HIGH SCHOOL,HARIVASHA,HARIBHASA,1712987673
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126104,HAZI SOFIR UDDIN AHAMMED GIRLS HIGH SCHOOL,PANCHAGHAR,ISLAMBAG,1719512996
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126093,JAGADAL NUR AKTER SARKER GIRLS HIGH SCHOOL,JAGDAL,SARDARPARA,1721680042
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126062,JAGDAL HIGH SCHOOL,JAGDAL,JAGDAL,1714690866
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126112,JAMUNA ADARSHA GIRLS HIGH SCHOOL,CHAKLA HAT,NARAYANPUR,1719513093
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126083,JHALAY NAYANI BURUJ HIGH SCHOOL,MAGURA,AYMAJHALAY,1714862809
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126071,KAMALAPUR BILETERAL HIGH SCHOOL,DHAKKAMARA,KAMALAPUR,1723533328
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126101,KAMAT KUNJA HIGH SCHOOL,TUNIR HAT,MANDALPARA,1721887939
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126118,KARATOWA ADARSHA JR SHIKSHA NIKETAN,PANCHAGARH,DOKRA PARA,1722038963
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126057,KAZAL DIGHI TUNIR HAT HIGH SCHOOL,TUNR HAT,TUNIR HAT,1740956429
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126106,KAZIPARA ADARSHA LOWER SECONDARY SCHOOL,PANCHAGHAR,KAZIPARA,1717953898
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126096,KAZIRHAT GIRLS HIGH SCHOOL,BHITAR GARH,SONARBAN,1709905773
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126065,KHANPUKUR KHOLA PARA HIGH SCHOOL,KHOLAPARA,KHOLAPARA,1845373015
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126103,LANGAL GAON ADARSHA GIRLS HIGH SCHOOL,DHAKKAMARA,LANGALGAON,1710045674
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126067,MAGHAI PANIMACH PUKURI HIGH SCHOOL,PANCHAGHAR-5000,PRODHAN PARA,1728317488
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126059,MAGURA PRODHAN PARA BL. HIGH SCHOOL,MAGURA,MAGURA PRODHAN PARA,1724443008
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126100,MAGURA SIPAI PARA  HIGH SCHOOL,AMIAHAR,MAGURA SIPAI PARA,1722135948
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126077,MALADAM ADARSHA HIGH SCHOOL,DHAKKAMARA,MALADAM,1715650748
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126060,MIRGARH MAINUDDIN HIGH SCHOOL,PANCHAGHAR,MIRGARH,1773308710
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126094,NOTUN CHAKLAHAT B L HIGH SCHOOL,CHAKLAHAT,NOTUN CHAKLAHAT,1716682051
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126081,PAHARTALI HIGH SCHOOL,HARIHASHA,HALUAPARA,1926075736
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126054,PANCHAGAR B.P GOVT. HIGH SCHOOL,PANCHAGAR,851,1712505209
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126069,PANCHAGARH CHINIKAL HIGH SCHOOL,DHAKKAMARA,POCHIC KOLONY,1715650753
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126055,PANCHAGARH GOVT.GIRLS HIGH SCHOOL,PANCHAGAR,1001,1715051217
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126070,PANCHAGARH HIGH SCHOOL,PANCHAGARH,JALASI,"01718617012, 01820548315"
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,130923,PANCHAGARH MODEL SCHOOL  AND  COLLEGE,PANCHAGARH,PURBA-MITHA PUKUR,1195439043
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126090,PANCHAGARH PAURO ADARSHA HIGH SCHOOL,PANCHAGARH,RAJNAGAR,1717546433
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126098,PUKURI DANGA HIGH SCHOOL,BHITAR GAR,PUKURI DANGA,1750422827
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126072,RAJALI KHAL PARA B L HIGH SCHOOL,MAGURA,KHAL PARA,1718091327
RANGPUR,PANCHAGARH,PANCHAGARH SADAR,126085,RAJNAGAR  GIRLS HIGH SCHOOL,PANCHAGARH,BALEA  PARA,1721009990
